Nigeria,Oyo,Bara,Abuja
Sweden,Skane,Bara,Stockholm
Sweden,Soedermanland,Bara,Stockholm
Romania,Timis,Bara,Bucharest
Nigeria,Yobe,Bara,Abuja
Romania,Neamt,B芒ra,Bucharest
Venezuela,Anzoategui,Barcelona,Caracas
Philippines,Bicol,Barcelona,Manila
Philippines,Caraga,Barcelona,Manila
Spain,Catalonia,Barcelona,Madrid
Philippines,Zamboanga Peninsula,Barcelona,Manila
United Kingdom,England,Cambridge,London
United States,Illinois,Cambridge,"Washington,_D.C."
United States,Maryland,Cambridge,"Washington,_D.C."
United States,Massachusetts,Cambridge,"Washington,_D.C."
United States,Minnesota,Cambridge,"Washington,_D.C."
United States,Nebraska,Cambridge,"Washington,_D.C."
United States,New York,Cambridge,"Washington,_D.C."
United States,Ohio,Cambridge,"Washington,_D.C."
Canada,Ontario,Cambridge,Ottawa
Jamaica,St James,Cambridge,"Kingston,_Jamaica"
Australia,Tasmania,Cambridge,Canberra
New Zealand,Waikato,Cambridge,Wellington
United States,Wisconsin,Cambridge,"Washington,_D.C."
United States,Alabama,Camden,"Washington,_D.C."
United States,Arkansas,Camden,"Washington,_D.C."
United States,Delaware,Camden,"Washington,_D.C."
United States,Maine,Camden,"Washington,_D.C."
United States,New Jersey,Camden,"Washington,_D.C."
United States,New York,Camden,"Washington,_D.C."
United States,North Carolina,Camden,"Washington,_D.C."
United States,Ohio,Camden,"Washington,_D.C."
United States,South Carolina,Camden,"Washington,_D.C."
United States,Tennessee,Camden,"Washington,_D.C."
Italy,Lombardy,Como,Rome
United States,Mississippi,Como,"Washington,_D.C."
Australia,New South Wales,Como,Canberra
Australia,Western Australia,Como,Canberra
United States,Wisconsin,Como,"Washington,_D.C."
United States,California,Dublin,"Washington,_D.C."
United States,Georgia,Dublin,"Washington,_D.C."
Ireland,Leinster,Dublin,Reykjav铆k
United States,New Hampshire,Dublin,"Washington,_D.C."
United States,Ohio,Dublin,"Washington,_D.C."
United States,Pennsylvania,Dublin,"Washington,_D.C."
United States,Texas,Dublin,"Washington,_D.C."
United States,Virginia,Dublin,"Washington,_D.C."
United States,Alabama,Hamilton,"Washington,_D.C."
United States,Georgia,Hamilton,"Washington,_D.C."
United States,Illinois,Hamilton,"Washington,_D.C."
United States,Indiana,Hamilton,"Washington,_D.C."
United States,Massachusetts,Hamilton,"Washington,_D.C."
United States,Missouri,Hamilton,"Washington,_D.C."
United States,Montana,Hamilton,"Washington,_D.C."
Australia,New South Wales,Hamilton,Canberra
United States,New York,Hamilton,"Washington,_D.C."
United States,Ohio,Hamilton,"Washington,_D.C."
Canada,Ontario,Hamilton,Ottawa
United Kingdom,Scotland,Hamilton,London
United States,Texas,Hamilton,"Washington,_D.C."
Australia,Victoria,Hamilton,Canberra
New Zealand,Waikato,Hamilton,Wellington
United States,Illinois,Kingston,"Washington,_D.C."
United States,Massachusetts,Kingston,"Washington,_D.C."
United States,Missouri,Kingston,"Washington,_D.C."
United States,New Hampshire,Kingston,"Washington,_D.C."
United States,New Jersey,Kingston,"Washington,_D.C."
United States,New York,Kingston,"Washington,_D.C."
United States,Ohio,Kingston,"Washington,_D.C."
United States,Oklahoma,Kingston,"Washington,_D.C."
Canada,Ontario,Kingston,Ottawa
New Zealand,Otago,Kingston,Wellington
United States,Pennsylvania,Kingston,"Washington,_D.C."
United States,Rhode Island,Kingston,"Washington,_D.C."
Australia,South Australia,Kingston,Canberra
Australia,Tasmania,Kingston,Canberra
United States,Tennessee,Kingston,"Washington,_D.C."
United States,Washington,Kingston,"Washington,_D.C."
United States,Illinois,Lebanon,"Washington,_D.C."
United States,Indiana,Lebanon,"Washington,_D.C."
United States,Kentucky,Lebanon,"Washington,_D.C."
United States,Maine,Lebanon,"Washington,_D.C."
United States,Missouri,Lebanon,"Washington,_D.C."
United States,New Hampshire,Lebanon,"Washington,_D.C."
United States,New Jersey,Lebanon,"Washington,_D.C."
United States,Ohio,Lebanon,"Washington,_D.C."
United States,Oregon,Lebanon,"Washington,_D.C."
United States,Pennsylvania,Lebanon,"Washington,_D.C."
United States,Tennessee,Lebanon,"Washington,_D.C."
United States,Virginia,Lebanon,"Washington,_D.C."
United States,Connecticut,Lisbon,"Washington,_D.C."
United States,Iowa,Lisbon,"Washington,_D.C."
Portugal,Lisbon,Lisbon,
United States,Maine,Lisbon,"Washington,_D.C."
United States,North Dakota,Lisbon,"Washington,_D.C."
United States,Ohio,Lisbon,"Washington,_D.C."
United States,Arkansas,London,"Washington,_D.C."
United States,California,London,"Washington,_D.C."
United Kingdom,England,London,London
United States,Kentucky,London,"Washington,_D.C."
United States,Ohio,London,"Washington,_D.C."
Canada,Ontario,London,Ottawa
Spain,Aragon,Luna,Madrid
Philippines,Bicol,Luna,Manila
Philippines,Cagayan Valley,Luna,Manila
Philippines,Caraga,Luna,Manila
Romania,Cluj,Luna,Bucharest
Philippines,Ilocos,Luna,Manila
Philippines,Western Visayas,Luna,Manila
United States,Connecticut,Manchester,"Washington,_D.C."
United Kingdom,England,Manchester,London
United States,Georgia,Manchester,"Washington,_D.C."
United States,Iowa,Manchester,"Washington,_D.C."
United States,Kentucky,Manchester,"Washington,_D.C."
United States,Maine,Manchester,"Washington,_D.C."
United States,Maryland,Manchester,"Washington,_D.C."
United States,Michigan,Manchester,"Washington,_D.C."
United States,Missouri,Manchester,"Washington,_D.C."
United States,New Hampshire,Manchester,"Washington,_D.C."
United States,New York,Manchester,"Washington,_D.C."
United States,Ohio,Manchester,"Washington,_D.C."
United States,Pennsylvania,Manchester,"Washington,_D.C."
United States,Tennessee,Manchester,"Washington,_D.C."
United States,Washington,Manchester,"Washington,_D.C."
United States,Wisconsin,Manchester,"Washington,_D.C."
Saudi Arabia,Al Madinah al Munawwarah,Medina,Riyadh
Colombia,Cundinamarca,Medina,Bogot谩
Mexico,Guanajuato,Medina,Mexico_City
Brazil,Minas Gerais,Medina,Bras铆lia
United States,Minnesota,Medina,"Washington,_D.C."
United States,New York,Medina,"Washington,_D.C."
Philippines,Northern Mindanao,Medina,Manila
United States,Ohio,Medina,"Washington,_D.C."
United States,Tennessee,Medina,"Washington,_D.C."
United States,Texas,Medina,"Washington,_D.C."
United States,Washington,Medina,"Washington,_D.C."
Australia,Western Australia,Medina,Canberra
United States,Illinois,Milan,"Washington,_D.C."
United States,Indiana,Milan,"Washington,_D.C."
Italy,Lombardy,Milan,Rome
United States,Michigan,Milan,"Washington,_D.C."
United States,Missouri,Milan,"Washington,_D.C."
United States,New Hampshire,Milan,"Washington,_D.C."
United States,New Mexico,Milan,"Washington,_D.C."
United States,Ohio,Milan,"Washington,_D.C."
United States,Tennessee,Milan,"Washington,_D.C."
Colombia,Caqueta,Mil谩n,Bogot谩
United States,Arkansas,Monticello,"Washington,_D.C."
France,Corsica,Monticello,Paris
United States,Florida,Monticello,"Washington,_D.C."
United States,Georgia,Monticello,"Washington,_D.C."
United States,Illinois,Monticello,"Washington,_D.C."
United States,Indiana,Monticello,"Washington,_D.C."
United States,Iowa,Monticello,"Washington,_D.C."
United States,Kentucky,Monticello,"Washington,_D.C."
Italy,Lombardy,Monticello,Rome
United States,Louisiana,Monticello,"Washington,_D.C."
United States,Minnesota,Monticello,"Washington,_D.C."
United States,Mississippi,Monticello,"Washington,_D.C."
United States,Missouri,Monticello,"Washington,_D.C."
United States,New York,Monticello,"Washington,_D.C."
United States,Utah,Monticello,"Washington,_D.C."
United States,Wisconsin,Monticello,"Washington,_D.C."
Italy,Campania,Naples,Rome
United States,Florida,Naples,"Washington,_D.C."
United States,New York,Naples,"Washington,_D.C."
United States,Texas,Naples,"Washington,_D.C."
United States,Utah,Naples,"Washington,_D.C."
United States,California,Oakland,"Washington,_D.C."
United States,Florida,Oakland,"Washington,_D.C."
United States,Iowa,Oakland,"Washington,_D.C."
United States,Maine,Oakland,"Washington,_D.C."
United States,Maryland,Oakland,"Washington,_D.C."
United States,Missouri,Oakland,"Washington,_D.C."
United States,Nebraska,Oakland,"Washington,_D.C."
United States,New Jersey,Oakland,"Washington,_D.C."
United States,Oklahoma,Oakland,"Washington,_D.C."
United States,Pennsylvania,Oakland,"Washington,_D.C."
United States,South Carolina,Oakland,"Washington,_D.C."
United States,Tennessee,Oakland,"Washington,_D.C."
United States,Alabama,Oxford,"Washington,_D.C."
New Zealand,Canterbury,Oxford,Wellington
United States,Connecticut,Oxford,"Washington,_D.C."
United Kingdom,England,Oxford,London
United States,Georgia,Oxford,"Washington,_D.C."
United States,Indiana,Oxford,"Washington,_D.C."
United States,Kansas,Oxford,"Washington,_D.C."
United States,Maine,Oxford,"Washington,_D.C."
United States,Massachusetts,Oxford,"Washington,_D.C."
United States,Michigan,Oxford,"Washington,_D.C."
United States,Mississippi,Oxford,"Washington,_D.C."
United States,New Jersey,Oxford,"Washington,_D.C."
United States,New York,Oxford,"Washington,_D.C."
United States,North Carolina,Oxford,"Washington,_D.C."
Canada,Nova Scotia,Oxford,Ottawa
United States,Ohio,Oxford,"Washington,_D.C."
United States,Pennsylvania,Oxford,"Washington,_D.C."
Philippines,Bicol,Pamplona,Manila
Philippines,Cagayan Valley,Pamplona,Manila
Philippines,Central Visayas,Pamplona,Manila
Spain,Navarre,Pamplona,Madrid
Colombia,Norte de Santander,Pamplona,Bogot谩
United States,Arkansas,Paris,"Washington,_D.C."
United States,Idaho,Paris,"Washington,_D.C."
France,Ile-de-France,Paris,Paris
United States,Illinois,Paris,"Washington,_D.C."
United States,Kentucky,Paris,"Washington,_D.C."
United States,Maine,Paris,"Washington,_D.C."
United States,Missouri,Paris,"Washington,_D.C."
Canada,Ontario,Paris,Ottawa
United States,Tennessee,Paris,"Washington,_D.C."
United States,Texas,Paris,"Washington,_D.C."
Panama,Herrera,Par铆s,Panama_City
United States,New Jersey,Rio Grande,"Washington,_D.C."
Brazil,Rio Grande do Sul,Rio Grande,Bras铆lia
Panama,Cocle,R铆o Grande,Panama_City
Peru,Ica,R铆o Grande,Lima
Mexico,Michoacan,R铆o Grande,Mexico_City
Dominican Republic,Puerto Plata,R铆o Grande,Santo_Domingo
Puerto Rico,Rio Grande,R铆o Grande,"San_Juan,_Puerto_Rico"
Argentina,Tierra del Fuego,R铆o Grande,Buenos_Aires
Panama,Veraguas,R铆o Grande,Panama_City
Mexico,Zacatecas,R铆o Grande,Mexico_City
Philippines,Cavite,Rosario,Manila
Philippines,Batangas,Rosario,Manila
Italy,Calabria,Rosario,Rome
