Hendrik_Willem_van_Loon,The_Story_of_Mankind,
Hugh_Lofting,The_Voyages_of_Doctor_Dolittle,Maidenhead
,The_Dark_Frigate,
,Tales_from_Silver_Lands,
,Shen_of_the_Sea,
,Smoky_the_Cow_Horse,
Dhan_Gopal_Mukerji,"Gay_Neck,_the_Story_of_a_Pigeon",
Eric_P._Kelly,The_Trumpeter_of_Krakow,
,"Hitty,_Her_First_Hundred_Years",
,The_Cat_Who_Went_to_Heaven,
,Waterless_Mountain,
,Young_Fu_of_the_Upper_Yangtze,
,Invincible_Louisa,
,Dobry,
Carol_Ryrie_Brink,Caddie_Woodlawn,"Moscow,_Idaho"
Ruth_Sawyer,NULL,
Kate_Seredy,The_White_Stag,
,Thimble_Summer,
,Daniel_Boone,
,Call_It_Courage,
Walter_D._Edmonds,The_Matchlock_Gun,
Elizabeth_Gray_Vining,Adam_of_the_Road,
Esther_Forbes,Johnny_Tremain,"Westborough,_Massachusetts"
,Rabbit_Hill,
,Strawberry_Girl,
,Miss_Hickory,
William_Pène_du_Bois,The_Twenty-One_Balloons,
Marguerite_Henry,King_of_the_Wind,Milwaukee
,The_Door_in_the_Wall,
,"Amos_Fortune,_Free_Man",
,Ginger_Pye,
Ann_Nolan_Clark,Secret_of_the_Andes,
,?And_Now_Miguel,
Meindert_DeJong,The_Wheel_on_the_School,Wierum
,"Carry_On,_Mr._Bowditch",
,Miracles_on_Maple_Hill,
,Rifles_for_Watie,
Elizabeth_George_Speare,,"Melrose,_Massachusetts"
,Onion_John,
,Island_of_the_Blue_Dolphins,
Elizabeth_George_Speare,The_Bronze_Bow,"Melrose,_Massachusetts"
,A_Wrinkle_in_Time,
,Shadow_of_a_Bull,
,"I,_Juan_de_Pareja",
,Up_a_Road_Slowly,
E._L._Konigsburg,From_the_Mixed-Up_Files_of_Mrs._Basil_E._Frankweiler,"Manhattan,_New_York"
Lloyd_Alexander,The_High_King,Pennsylvania
,NULL,
,Summer_of_the_Swans,
Jean_Craighead_George,Julie_of_the_Wolves,
,The_Slave_Dancer,
,"M._C._Higgins,_the_Great",
Susan_Cooper,The_Grey_King,"Burnham,_Buckinghamshire"
,"Roll_of_Thunder,_Hear_My_Cry",
Katherine_Paterson,Bridge_to_Terabithia_(novel),Jiangsu
Ellen_Raskin,The_Westing_Game,
Katherine_Paterson,Jacob_Have_I_Loved,Jiangsu
Cynthia_Voigt,,
Beverly_Cleary,Dear_Mr._Henshaw,
Robin_McKinley,,"Warren,_Ohio"
Sid_Fleischman,The_Whipping_Boy,New_York_(state)
Lois_Lowry,Number_the_Stars,Honolulu
Jerry_Spinelli,Maniac_Magee,"Norristown,_Pennsylvania"
,Shiloh_(novel),
Cynthia_Rylant,Missing_May,
Lois_Lowry,The_Giver,Honolulu
Sharon_Creech,Walk_Two_Moons,"South_Euclid,_Ohio"
E._L._Konigsburg,,"Manhattan,_New_York"
Karen_Hesse,,"Baltimore,_Maryland"
Louis_Sachar,Holes_(novel),"East_Meadow,_New_York"
,A_Year_Down_Yonder,
Linda_Sue_Park,A_Single_Shard,"Urbana,_Illinois"
Kate_DiCamillo,The_Tale_of_Despereaux,Philadelphia
Cynthia_Kadohata,Kira-Kira,Chicago
